moneyness,time_to_maturity,kappa,theta,vov,rho,sigma,IV
0.9066298272398102,0.0382605043427606,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09777770131461383
0.9482672860163744,0.0083534619126121,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10550752497830143
0.9667289901459684,0.0739234831290739,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11248271420811898
1.0163144048518389,0.114846440274512,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13831922997884744
0.988993766756772,0.0136971466833705,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11272122990894472
0.9355869152982136,0.0494063027940894,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10343774523594235
0.9678583505422516,0.0767122815032519,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11309582853026899
0.977487386905148,0.008404567000122,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11841891773887944
1.0164783592942177,0.1917994723190218,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1398380644999215
0.978529740212848,0.0330297966935253,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1201250211289488
0.9969577359065128,0.0191559277210811,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12070264169756374
0.9843484962977456,0.0711500148763882,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12137506549053616
1.0008147894971244,0.0548795818250928,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1322214740925513
1.002649862796562,0.1916086364457513,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1326320537752847
1.0250237157156372,0.0136194672277652,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1294496944776613
0.95697332849163,0.0109689263290035,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10956213495360016
0.9949214519250148,0.0903947222922959,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1273777112970821
1.0220735652160606,0.0110686364422249,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14221351871808854
1.0112389886508877,0.0190230338791116,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12795022654446112
0.9240417273872148,0.145088462509384,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10208341541085751
0.9319066914658348,0.1342192716682201,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10291604301484407
0.9773694975436988,0.145298299977086,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12077117497385602
0.932824631992642,0.0547704714150123,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1004961511629241
0.9561313499609804,0.027373725915775,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10378583057077487
0.9211634134074176,0.019249825996331,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10136967192388392
1.0483918057542798,0.0082828639900038,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15405193598906977
0.9959279563965292,0.032954290487447,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12961085649590987
1.0047996997286703,0.035815201925827,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13399323649801856
0.9513274845788662,0.0546733363242507,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10516957874853493
1.026801677606702,0.1918771152516567,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14429805954520092
0.9502418483512132,0.013649232845687,1.3253,0.0354,0.3877,-0.7165,0.0174,0.0959132559916753
0.985239991312766,0.1452256320062391,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12473684383136335
0.9928591760910294,0.0162554569268428,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11760432399707936
1.011393466062043,0.0657667172359521,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13759654939400956
1.0482562814936225,0.0931673477969531,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15383306637539265
1.0115842051357966,0.0739774768615673,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13768385293002608
1.0677873240699478,0.0164130377132028,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1483178780102203
1.011459224883149,0.0165037013517698,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13747887074871265
1.0038424247253996,0.0493829221515857,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13377864267338488
1.1065813793293795,0.1917705117356525,1.3253,0.0354,0.3877,-0.7165,0.0174,0.17217351807907552
1.019315224825167,0.0465441496759759,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1373005888564872
0.9881557593787892,0.1452712050240203,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12617996954253308
0.9181206111498028,0.010845729759368,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10104004914891963
0.995924268903129,0.0765368145795702,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12763143978987787
1.005538304740217,0.1342498971825276,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13473849920096545
1.0725583395568414,0.0190718828477212,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15237282813349048
0.9950593172531176,0.085010406299145,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12934430320418522
0.9443148072963484,0.0548406163308947,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10555914078513204
0.9282263862432208,0.0081247744430582,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10050097891089592
0.9572162058404092,0.0383117086284623,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10595309087410823
0.946337539169228,0.0492828096768079,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10313714368061301
0.9075088502541928,0.0767306500395559,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10151636825568121
1.0018257868686462,0.0521590189938933,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13270889785230836
1.033789940306833,0.0766747852587414,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14527768689395948
1.0055946037384635,0.0355706597871971,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12956945389578312
1.0172959713544851,0.1342942084499012,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14024406561412586
1.0153765777454624,0.0494148598190854,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13943840374986202
0.9794966221070782,0.0191883242934845,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12083953618059314
0.954051249945392,0.0137707428265017,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10816729956790556
0.956057663609804,0.0356463641362839,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10936614361656784
1.0288689752905296,0.0767450943606413,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14568988700181665
0.997793355000983,0.027406164580254,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1307216856776841
0.961045930392414,0.1452382819252233,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11313244654379061
0.9842208092068512,0.0740759507542939,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12358268088684969
1.0045153133082667,0.0355142105594253,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12914386046728468
0.9501029253392328,0.0138007591591698,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10661378205268252
0.9444657035273274,0.0275013556434844,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10516747636231123
1.1067213496134678,0.1918117770913252,1.3253,0.0354,0.3877,-0.7165,0.0174,0.17340142148078752
0.9648682558174484,0.0109576225871198,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09802930438114617
1.0482163004901133,0.016397797385536,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14123555078478892
0.9551775537381082,0.0492431150571337,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10616703870481083
0.9939779526166456,0.0848233814574193,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1268223794891086
1.0123725284190186,0.0107879303438681,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12065414419129245
0.9395739881915618,0.1917535241550607,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10595733301336625
1.0532534302077727,0.076491832959908,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15343656214394252
0.9940313036376148,0.0685407541202432,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12878210878494084
0.984501851989094,0.0957286796450253,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12225620964217764
1.048582541112233,0.0273693664560842,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14672090882639924
0.9658068791507756,0.0189478126264652,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10589110597037026
0.9504903268900812,0.0766134261458205,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10589640700250143
0.9958621117939588,0.0493637157520915,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12968448187739226
1.1647911699907736,0.0192332241931443,1.3253,0.0354,0.3877,-0.7165,0.0174,0.19325079662477032
1.053300124829036,0.0081826636755925,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12823258148929564
1.0016300689986817,0.0657304506186776,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12997203866881812
1.013423980149313,0.0656684213663422,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13577102670042154
0.9949661078125162,0.0875985765875493,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12737178864631307
1.0133191854717225,0.0329907395565038,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1383866377878916
0.9065005057451296,0.0547623588774859,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09887234350185614
1.053128386355765,0.1918584305006477,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15491124801903633
0.9707488013729606,0.0328203608693569,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11140996426137154
0.9553155593562334,0.0384179962018344,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10905099962619932
1.0259390433501328,0.1451886598059867,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14276374229814007
1.0143694658446702,0.0657048718153324,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13617978330973857
0.9765422727190292,0.0109298355957981,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10339897216032323
1.0794689319175867,0.1452321519583799,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1650247003375121
1.013495661302203,0.0959041289659609,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13855723081633278
0.9979061500354616,0.1453975999429547,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13096855493947404
1.0530240874083532,0.1451236264576517,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15388685121165055
1.029109814785403,0.0959195788641798,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14570577386368877
0.9775879505087728,0.0139861377080766,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1185811347968145
0.9727610463505532,0.076598033375025,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1156091810987327
0.9920608556521294,0.0876980033767652,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12783993863706172
0.9910376016013914,0.0521664210771156,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12706949459529887
0.9611005551643635,0.1451170271011724,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11207697645510661
0.9950908769553372,0.0081600413981551,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10595631048999248
1.0531628054265905,0.1151814996469142,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15553706239022622
0.9805861293485554,0.0191671391518719,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11247702822042335
0.9552635233957526,0.0959445073771023,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10983153378591909
1.0774037334462627,0.0959818483708995,1.3253,0.0354,0.3877,-0.7165,0.0174,0.16483946612689904
0.9472922089838884,0.0767988093355204,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10670223937551263
1.002680276448093,0.0270748397535344,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12719977801165128
1.0581365099738491,0.1450598188947844,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15587206028761122
0.9996509139981726,0.0738449818704069,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12938839629136456
0.9970142373835869,0.0301922316969435,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13021509846202822
1.008631402037343,0.0274383007556606,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13621265086848103
0.9540591636765788,0.0108191997243618,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09450122083417502
0.9162478691234452,0.1916556029992594,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1022139742792935
1.096853796434169,0.1452002656441335,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1693504370439873
0.961834746263545,0.0767003863094893,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11030260093303251
0.9318048717668403,0.035716252896042,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10263038268879589
1.038669581548462,0.0494201016874148,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1500283255109386
1.000757536871349,0.0164198706143366,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12083847905661961
1.021233282672106,0.0273385335044865,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13529872604557502
1.0066290439856291,0.0165473756356541,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13487540121509753
0.9929331675431244,0.0082313095190506,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12805104525195113
1.111586454265949,0.1151463569969343,1.3253,0.0354,0.3877,-0.7165,0.0174,0.17606019485708652
0.9949344563888836,0.0933545880394194,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12922306080784904
1.135780074787191,0.1151250320921101,1.3253,0.0354,0.3877,-0.7165,0.0174,0.18340300889877587
1.0385885281811125,0.1918356879153475,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1492075563086384
1.036563042816763,0.0192442177239114,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14923055466235716
0.9940185040999452,0.0657416560254427,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12610626530785418
0.9630369602614774,0.0494257144272747,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11246957997405997
0.9649757914466156,0.0355923778266136,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10897030020998451
0.9213578348724532,0.0547615858851556,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09924706767679725
1.0269695289764236,0.0383079161351763,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13989090494248504
1.0006419356898053,0.0383221559538802,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12747778302101656
1.0464087148088543,0.1452638452848656,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15265184528149378
0.9348924152247184,0.0274772086374701,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10305554918454388
0.942480730850998,0.0191857506716506,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1047505270241701
1.0017419320165877,0.0657601990485282,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13279546732046618
0.996971345575514,0.054562290294257,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1273023045412838
1.0144663394337938,0.0328027374912538,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13341906509256776
1.0007071337015518,0.0165509142735351,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13181922919782826
0.972748939489814,0.0850680682690237,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11765253019708735
1.0086725889957529,0.0658614564290899,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13616434497136967
1.02891976065976,0.0875687467888843,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14348970605585581
1.0174301115495756,0.0328544484216733,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13468823373609437
1.0076519989878885,0.0739904437627156,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1357473751178576
1.0503263069593567,0.1453609292175781,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15415416088096556
0.9989072586887532,0.145232568422012,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13153392739856998
0.9900462996780512,0.0272350183883235,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12047200709533123
1.0035889098615294,0.0328089165251301,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12819054805148122
0.9260015729168064,0.0192208710992908,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10182819716926672
1.002788476421295,0.1148652796719507,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13188734078282358
0.93190992266347,0.1448854957731126,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10327801435533845
0.9319761206591116,0.1150304642963221,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1024664563116175
0.9977659001078816,0.0108198754558537,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1139368936618995
0.9805931469274034,0.0191186245716255,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11262318477759754
0.9919293936762518,0.0656942941234012,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1250757040812126
1.0221838536220769,0.1451751696154991,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14112401918342385
1.0066964386640285,0.0657850830177676,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1352639660800988
0.9599916422838672,0.0084027364787334,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10968696828983068
0.9677756556372212,0.0547042987973577,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11209442287693179
1.0307613375252065,0.0108460447241006,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1279380855061199
0.9931302272324314,0.0300719722222012,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12243412361409589
1.0249762009479098,0.1917076382056886,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14255849416944824
0.9230351507412908,0.0549417709288652,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1018066348292203
1.1550412406260078,0.0191832886047304,1.3253,0.0354,0.3877,-0.7165,0.0174,0.19078610799428686
1.031013158986468,0.0382374212306412,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14178886244364988
1.014371924280079,0.0491346154197799,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13543073163670558
0.9976971190947186,0.0107801758400479,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11411469152499173
0.9590476617924504,0.0383272760406649,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10668442260178354
0.946346541433708,0.0108728428803199,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09196012499879692
1.0103603648423702,0.0520492144726458,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1334839613787557
1.0336581123371993,0.0191387882994568,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13736504604691255
0.9598802502372102,0.0082387878273779,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11072322757934
0.9511292243385004,0.0083003012126924,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10680896605006755
0.999676026341175,0.0191454116724794,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12206275265974639
0.9786142641956592,0.0164441596228093,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12036268779643464
0.9656257820795674,0.1918111914421617,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11608831063557326
0.9666240914048142,0.0547949497749367,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11436668491277688
1.1550814899283446,0.1149213930067992,1.3253,0.0354,0.3877,-0.7165,0.0174,0.18682586945752708
0.9706738758044776,0.1918334382688071,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11835364105094177
0.9310282999306322,0.1918636853359175,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10486873113181623
1.0435277361884685,0.0958821316812324,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14973129748956304
0.9648983410428476,0.0192820860732939,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1129509603136918
0.9861261167652235,0.054817330304451,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12456641625096476
0.998054221527352,0.0272161263404454,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12457536294800828
1.106553234890863,0.051970112138362,1.3253,0.0354,0.3877,-0.7165,0.0174,0.17100839201835744
1.0007630298927588,0.0082329622286917,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13219290854021878
0.9443966138952382,0.1150724581610629,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1065184132227531
1.00382145131532,0.1150533579469737,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1322826156125243
0.9870457228760672,0.1450932215156646,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1244849176220195
1.0290009767755612,0.0138736147836155,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14520771108101196
0.9610231641716082,0.1151215657754297,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11255125677814291
0.9714440707911896,0.1919265908941984,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11867910504986817
1.024992067082941,0.0519598994344117,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14038846232808289
0.9201499530055502,0.0273630751430945,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09638130362526355
1.002733990930533,0.114861823677604,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13186270785388
1.0270786988256182,0.0137504661654275,1.3253,0.0354,0.3877,-0.7165,0.0174,0.144975238690363
0.91038248781401,0.1916990601376437,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10183251143725958
1.087191788104548,0.0713526111601843,1.3253,0.0354,0.3877,-0.7165,0.0174,0.16855646884286044
1.0171363855618156,0.0493982014751278,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14030512901311915
0.9561490919129566,0.0329292761372737,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10933807387584021
1.043342444126718,0.0274846699277918,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15211260856468065
1.0483172572756725,0.051951368175768,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15028518576696887
0.9598731189985812,0.0138251712609996,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11037185823198084
0.9686811741498328,0.0382504621171919,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11120056794118223
0.997913816431803,0.0193330491558443,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13027880580248025
0.9930311135164104,0.0356861726488591,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12810557730155392
0.9766414552253572,0.1535073665742843,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12053175570968425
0.9979651458277442,0.0875698918636005,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12891054888547135
1.0366160032212253,0.1341659552163124,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14728020871169184
0.9279410927458456,0.0766779499693759,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10079851602528127
1.0172580457865508,0.1342329422414785,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1388253931893198
0.9560724009603728,0.0547677399670043,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1068330841193348
0.9561459551043872,0.0958733280894383,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10859194428741101
1.0153677814573288,0.1452275172922465,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13935681411458684
0.9795502729530816,0.013702104352802,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12086738348788773
1.011395409719758,0.0656941120006663,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1347797948966399
1.058232056946658,0.1342703103802565,1.3253,0.0354,0.3877,-0.7165,0.0174,0.15738573671322473
0.9523616018897176,0.1148077587669004,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10786756568830469
0.9736571932786222,0.0765647129105158,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11608849466223155
0.9880820498919068,0.0082039314146616,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10257825607619833
0.9822951314428642,0.0877121540169842,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12271090158409358
0.9637624200000672,0.1918427823892453,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11526624098892957
1.006515922897525,0.145215222577085,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13521951012600186
0.9513058052832593,0.0711539308576755,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10594088575216887
0.9764646229563042,0.0328256255249338,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11429228987366127
0.984341675040851,0.0273601572856306,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11726303491319663
0.99783823779855,0.0876871509968182,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13082628576237218
0.9687789963707052,0.0080812767815623,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09480341115312851
0.9977486094239516,0.0329961582394385,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13048518798254052
0.926950615610774,0.0330200848883285,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10191286160897296
0.998793066885965,0.0082303463558601,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13117954178081775
0.924906559344356,0.0546995336599853,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09958636396898754
0.9812745302346844,0.068496874845321,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12206672797569985
1.0025792364867492,0.054691656026716,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12997542952531038
1.0046312116677485,0.0711351183110262,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1317458134372324
0.9772394834120242,0.0493459986427133,1.3253,0.0354,0.3877,-0.7165,0.0174,0.11976256050015976
1.038468660795296,0.1343394633612815,1.3253,0.0354,0.3877,-0.7165,0.0174,0.14946780516759045
1.0339018380059453,0.0383624157557424,1.3253,0.0354,0.3877,-0.7165,0.0174,0.1481710762619706
0.9888917443614093,0.0547798972314073,1.3253,0.0354,0.3877,-0.7165,0.0174,0.12288655475026052
0.912481341523014,0.134272200059579,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10204600640937217
0.9270706214159404,0.0328269656310697,1.3253,0.0354,0.3877,-0.7165,0.0174,0.09785329695380726
1.0190445701349038,0.1533086528298833,1.3253,0.0354,0.3877,-0.7165,0.0174,0.13981975050255516
0.9278339170617096,0.049369964669287,1.3253,0.0354,0.3877,-0.7165,0.0174,0.10231268653187496
